Variables,TWITTER_SENTIMENT_DAILY_AVG,TWITTER_PUBLICATION_COUNT,TWITTER_POS_SENTIMENT_COUNT,TWITTER_NEG_SENTIMENT_COUNT,TWITTER_NEUTRAL_SENTIMENT_CNT,PX_OPEN,PX_LOW,PX_HIGH,EQY_WEIGHTED_AVG_PX,VWAP_VOLUME,VWAP_TURNOVER,VWAP_NUM_TRADES,NEWS_SENTIMENT_DAILY_AVG,NEWS_NEUTRAL_SENTIMENT_COUNT,NEWS_POS_SENTIMENT_COUNT,NEWS_NEG_SENTIMENT_COUNT,NEWS_PUBLICATION_COUNT
28/10/15,0.2232,6929,7780,1915,14552,116.99,116.07,119.3,117.7282,14620490,1721243000,62738,0.7629,407,700,54,4883
29/10/15,0.039,13443,2129,441,9901,118.69,118.28,120.685,119.6018,7734124,925014900,35506,0.4025,350,291,31,3706
30/10/15,0.0043,9072,538,504,7389,121,119.45,121.22,120.0973,10983344,1319070000,37438,0.2539,241,142,23,2614
02/11/15,-0.0024,4177,168,197,3593,119.86,119.61,121.35,120.7475,5532880,668081200,25038,0.0762,97,29,12,1319
03/11/15,0.0035,6053,328,285,5120,120.78,120.72,123.49,122.4324,7970287,975821800,31220,0.1591,198,92,20,1996
04/11/15,0.0065,5233,313,159,3522,123.07,121.62,123.81,122.4107,7472240,914682200,31267,0.075,249,78,25,2250
05/11/15,0.0138,6295,479,54,1821,121.94,120.19,122.69,121.1749,6759146,819038700,28529,0.1126,265,98,39,2316
06/11/15,0.0187,6213,706,193,4824,121.23,120.63,121.8,121.142,5914967,716551100,27691,0.148,239,98,24,2148
09/11/15,0.0391,3971,655,229,2940,120.81,120.06,121.8,120.6903,7783071,939341000,26124,0.1,145,53,29,1528
10/11/15,-0.0049,8139,347,497,6439,116.9,116.07,118.07,117.004,10593996,1239540000,43060,0.0458,426,96,45,2806
11/11/15,-0.0145,10116,427,1001,7819,116.34,115.21,117.41,116.2624,6321973,735007600,33411,0.2115,427,238,85,3733
12/11/15,-0.0033,12521,270,661,10638,116.27,115.66,116.81,115.9919,5544774,643148900,26646,0.0624,441,119,44,2956
13/11/15,-0.009,9261,323,749,7540,115.2,112.27,115.57,113.3009,8857726,1003588000,40288,0.0985,287,96,29,2451
16/11/15,-0.0207,4303,91,551,3456,111.39,111,114.24,113.3701,7674419,870049500,32424,0.0915,164,54,15,1455
17/11/15,0.0147,7044,670,644,5028,114.91,113.32,115.05,114.0978,4671869,533049800,24015,0.096,278,89,23,2171
18/11/15,0.019,6318,720,360,4662,115.75,115.68,117.48,116.863,8393510,980890700,36424,0.1594,281,123,27,2280
19/11/15,0.0275,7163,906,268,5092,117.69,116.77,119.74,118.4958,7094767,840700500,33378,0.215,257,137,29,2389
20/11/15,0.0044,6586,374,308,5086,119.32,118.86,119.92,119.3306,7847473,936443700,25513,0.1414,190,76,22,1994
23/11/15,-0.0005,3054,66,69,2691,119.4,117.35,119.73,118.2178,6622481,782895100,26127,0.1232,97,35,8,1209
24/11/15,0.0041,6959,391,222,5648,117.16,117.13,119.35,118.6859,10349452,1228334000,30351,0.0889,225,73,11,1934
25/11/15,0.0063,5308,357,106,4119,119.14,117.92,119.23,118.3165,4190360,495788600,19553,0.0978,228,75,13,2075
26/11/15,0.0072,3460,256,124,2702,119.14,117.92,119.23,118.3165,4190360,495788600,19553,0.1134,189,70,26,1932
27/11/15,-0.0194,2254,80,257,1729,118.29,117.6,118.37,117.9429,2521146,297351300,11654,0.1095,125,46,7,1412
30/11/15,-0.0028,1859,66,98,1554,117.86,117.81,119.41,118.4562,9614331,1138877000,24597,0.2395,96,52,8,1369
01/12/15,0.0067,5561,430,158,4666,118.73,116.87,118.76,117.6997,6735036,792711400,27415,0.1257,252,96,25,2238
02/12/15,-0.0048,5247,254,327,4268,117,116.08,118.1,116.8462,7259620,848259300,27982,0.1726,247,115,29,2005
03/12/15,0.0067,3725,257,198,2884,116.55,114.23,116.79,115.4195,7894260,911151200,35903,0.1915,200,97,21,1895
04/12/15,-0.0046,6190,338,382,5134,115.2,115.12,119.25,118.2956,11912494,1409196000,45190,0.1511,235,104,33,2178
07/12/15,0.0027,3666,188,189,3180,118.98,117.83,119.86,118.4959,6285715,744831600,29982,0.1386,77,32,15,1366
08/12/15,0.0062,7167,536,292,5795,117.5,116.87,118.59,117.9566,7732430,912090900,29159,0.0518,284,68,23,2152
09/12/15,-0.001,11087,263,359,9817,117.55,115.08,117.69,116.0682,8576044,995405700,37109,0.0329,488,99,30,2873
10/12/15,-0.0127,7195,146,699,5565,116.23,115.52,116.93,116.1788,5501410,639147100,26444,0.076,387,119,31,2772
11/12/15,0.0079,7294,518,198,5420,114.94,112.86,115.39,113.6119,10130087,1150899000,42087,0.2308,229,127,22,2407
14/12/15,0.0136,5325,630,214,4308,112,109.79,112.68,111.6285,11118035,1241089000,55231,0.1594,134,58,17,1504
15/12/15,-0.025,10585,577,1376,8182,112,110.35,112.8,111.4028,9116899,1015648000,45490,0.1908,275,141,67,2704
16/12/15,-0.0103,7020,379,607,5673,111.09,108.8,111.98,110.4042,10243040,1130874000,56126,0.1432,270,115,68,2228
17/12/15,-0.0314,6178,321,887,4522,112.05,108.98,112.15,109.938,9089093,999236500,43508,0.1113,224,80,46,1894
18/12/15,-0.0016,12309,377,471,10820,108.69,105.81,109.52,106.9249,36317087,3883202000,58741,0.0994,476,164,49,2872
21/12/15,-0.0055,4775,204,326,4065,107.3,105.58,107.37,106.8485,8092937,864718200,37429,0.3641,160,117,30,1685
22/12/15,-0.0152,7693,549,767,5695,107.45,106.46,107.71,107.1754,5804266,622074300,29455,0.2264,373,206,52,2627
23/12/15,-0.0157,5519,247,601,4303,107.26,107.26,108.845,108.3577,5568460,603385400,25132,0.0818,237,76,43,2213
24/12/15,0.013,5334,507,361,3945,108.95,107.955,108.98,108.3096,2980283,322793200,11770,0.1414,190,76,29,2000
25/12/15,0.0073,4916,367,380,3894,108.95,107.955,108.98,108.3096,2980283,322793200,11770,0.0322,110,22,13,984
28/12/15,0.0052,2778,192,144,2232,107.6,106.19,107.67,106.8685,5588280,597211200,22723,0.0917,72,24,12,937
29/12/15,0.0273,4195,557,332,2930,106.88,106.88,109.42,108.3103,5280210,571900900,24626,0.2206,124,66,36,1478
30/12/15,-0.1178,6772,393,1640,4277,108.58,107.19,108.7,107.6246,3994965,429956400,18178,-0.1525,205,91,86,1992
31/12/15,-0.1042,6326,250,1439,3931,107,104.82,107,105.5628,7927946,836896000,30401,-0.2892,185,70,118,1745
01/01/16,-0.0607,4858,209,871,3231,107,104.82,107,105.5628,7927946,836896000,30401,-0.1844,97,47,47,926
04/01/16,-0.0222,3326,151,440,2558,102.5,102,105.36,104.1833,11981576,1248280000,53322,0.1418,96,38,11,1229
05/01/16,-0.0089,6997,478,560,5345,105.7,102.41,105.85,103.31,10498074,1084557000,48646,0.2296,207,117,31,2051
06/01/16,-0.2232,10576,403,3416,6203,100.5,99.88,102.36,100.767,11623863,1171301000,57577,-0.2607,299,141,180,3957
07/01/16,-0.0847,12484,1173,2408,7897,98.71,96.44,100.12,97.7031,15645426,1528607000,63912,-0.3025,276,222,216,3508
08/01/16,-0.1255,9636,754,2336,5904,98.53,96.8,99.1,97.7821,12904371,1261817000,56739,0.1809,296,159,131,2914
11/01/16,0.0739,5793,1154,788,3635,98.94,97.34,98.95,98.2995,9076196,892185500,45028,0.3041,134,86,37,2097
12/01/16,0.0184,9049,969,870,6539,100.49,98.84,100.69,99.888,9354250,934377000,43374,0.2036,313,164,59,2629
13/01/16,0.025,6422,832,433,4701,100.57,97.3,101.19,99.0665,11904422,1179329000,60619,0.1886,278,140,50,2372
14/01/16,0.0475,6956,1114,692,4667,97.9,95.74,100.47,98.5258,11630631,1145917000,57369,0.0937,261,85,32,1893
15/01/16,-0.0407,6524,531,964,4506,95.91,95.37,97.7,96.6464,16959214,1639047000,67281,0.1003,231,79,47,2087
18/01/16,-0.0204,2578,191,238,1626,95.91,95.37,97.7,96.6464,16959214,1639047000,67281,0.1742,87,43,22,1047
19/01/16,-0.2276,5706,257,1776,3223,98.38,95.5,98.64,96.9622,8043979,779961900,39600,0.0854,199,66,29,1680
20/01/16,-0.0747,9117,911,1755,5918,95.1,93.42,98.18,95.6463,15785850,1509859000,73689,0.0607,387,104,53,2113
21/01/16,-0.0177,8262,479,897,6265,97.12,94.96,97.88,96.573,8218846,793718300,47349,0.0541,340,86,37,2315
22/01/16,-0.0068,9929,364,739,8280,98.64,98.38,101.46,100.2367,11663298,1169090000,55499,0.1238,278,116,64,2331
25/01/16,0.0552,6123,1154,376,4253,101.44,99.3,101.49,100.1292,11798694,1181394000,45476,0.0741,168,52,46,1569
26/01/16,-0.0257,11777,688,1576,8889,99.5,98.08,100.87,99.677,12970184,1292829000,63486,0.1454,403,179,80,2624
27/01/16,-0.1683,34933,4923,9370,19398,96.03,93.34,96.62,94.7937,19645124,1862234000,93959,0.6172,556,792,254,5936
28/01/16,-0.0876,17049,1410,3455,10650,93.88,92.4,94.51,93.7065,9292283,870746900,49312,0.4239,389,397,245,4635
29/01/16,-0.0193,9646,578,1138,7410,94.52,94.47,97.34,96.6686,16446109,1589822000,46565,0.2635,313,199,107,3035
01/02/16,0.003,3532,176,163,2788,96.46,95.41,96.705,96.2696,7404212,712800300,37192,0.1112,133,47,13,1369
02/02/16,0.1639,10792,3126,315,6749,95.47,94.28,96.04,94.9356,7382712,700882000,34242,0.2252,304,161,62,2800
03/02/16,0.0279,7823,1053,208,5611,94.99,94.09,96.83,95.5161,9400873,897934500,54074,0.1986,256,130,47,2625
04/02/16,-0.0226,6134,486,757,4509,95.85,95.19,97.33,96.3515,7821288,753592500,42536,0.1111,254,95,61,2104
05/02/16,-0.0071,5341,344,369,4034,96.51,93.69,96.91,94.9017,8993026,853453400,49151,-0.1049,219,72,74,1817
08/02/16,-0.0335,3112,163,439,2238,93.07,93.04,95.69,94.3853,10977325,1036098000,55515,0.1263,92,36,15,1132
09/02/16,0.0155,4826,473,329,3446,94.29,93.94,95.94,94.8613,7460292,707693200,40746,0.1691,201,94,45,1637
10/02/16,-0.0034,4064,147,204,3155,95.91,94.11,96.35,95.1085,7376108,701530200,41431,0.0755,160,49,30,1335
11/02/16,-0.005,3378,141,198,2585,93.79,92.59,94.68,93.6384,9631872,901913300,48616,0.091,149,50,26,1392
12/02/16,-0.0182,3352,133,355,2466,94.26,93.02,94.5,93.8491,8014960,752196800,32687,0.0871,156,52,46,1332
15/02/16,-0.0275,1896,82,239,1390,94.26,93.02,94.5,93.8491,8014960,752196800,32687,0.1663,71,35,18,1335
16/02/16,-0.0099,3306,138,274,2615,95,94.62,96.84,96.0918,8118273,780099100,31868,0.1147,148,59,15,1732
17/02/16,-0.004,22311,810,1357,19955,96.75,96.16,98.21,97.6122,7877109,768901600,31432,0.0872,674,218,160,3838
18/02/16,0.0006,20567,543,438,18458,98.75,96.1,98.82,96.8831,6453925,625276500,28340,0.0461,1111,256,212,5673
19/02/16,-0.0004,18733,289,391,17434,96,95.8,96.75,96.1312,6688946,643016600,25062,0.0773,804,245,204,5062
22/02/16,-0.0004,13333,253,273,12551,96.25,95.93,96.89,96.535,5511063,532010400,23946,0.1068,403,150,124,2634
23/02/16,-0.0005,13367,170,295,12323,96.4,94.55,96.49,95.1197,5735618,545570200,21423,-0.0957,586,150,191,4070
24/02/16,-0.0012,10485,229,345,9138,93.98,93.32,96.38,95.0302,5843828,555340000,28487,-0.0514,611,144,144,3381
25/02/16,-0.0002,17214,197,241,16222,96.16,95.26,96.76,96.244,5220711,502462100,22276,-0.046,650,139,149,3775
26/02/16,-0.0003,19330,158,387,17992,97.2,96.58,98.02,97.1783,5459056,530501700,24582,-0.1726,707,164,320,4277
29/02/16,-0.0085,3737,88,312,3119,96.85,96.65,98.23,97.0828,9252328,898241800,22667,0.0767,134,39,14,1506
01/03/16,0.0004,12801,257,240,11864,97.65,97.42,100.77,99.7146,8382631,835870700,34652,-0.1746,491,162,232,3388
02/03/16,0.0015,9857,376,197,8837,100.51,99.64,100.89,100.3941,6266011,629070800,25527,-0.0545,520,110,121,3237
03/03/16,0.0005,7860,187,110,7205,100.59,100.46,101.7,101.2438,5575500,564484500,26726,0.0503,339,83,56,2440
04/03/16,-0.0004,14392,259,319,13010,102.27,101.37,103.74,102.7179,7192425,738790800,32665,0.064,437,116,99,3021
07/03/16,-0.0093,7798,114,704,6829,102.52,100.96,102.83,101.9081,6005916,612051300,26755,0.0494,185,46,23,1279
08/03/16,-0.0586,14492,200,2763,10384,100.78,100.41,101.76,101.0685,5743063,580442800,25116,-0.2433,376,106,204,2643
09/03/16,-0.0009,7963,166,232,7017,101.34,100.29,101.58,101.0513,4653243,470216000,20533,0.0541,305,74,44,2053
10/03/16,-0.0012,6462,171,204,5499,101.47,100.15,102.24,101.1211,6591853,666575200,31890,0.1132,226,80,41,1856
11/03/16,-0.0006,11080,139,250,9566,102.24,101.5,102.26,102.0933,6116791,624483300,22383,0.1526,436,216,179,3169
14/03/16,0.001,2852,89,58,2570,102,101.79,102.91,102.4558,5150440,527692700,20354,0.1113,108,43,16,1236
15/03/16,-0.0084,5113,225,414,4002,103.91,103.86,105.175,104.5608,7604673,795150800,31524,0.1205,243,90,43,1963
16/03/16,-0.0069,8030,346,591,6139,104.61,104.59,106.31,105.6242,7484199,790512400,35315,0.11,373,141,82,2663
17/03/16,-0.0046,9132,376,569,7345,105.42,104.96,106.46,105.7536,5732508,606233200,23721,0.1607,277,124,64,2329
18/03/16,-0.0019,10740,367,432,8934,106.48,105.2,106.5,106.1797,17775953,1887445000,26715,0.0875,407,127,63,2389
21/03/16,-0.0157,8039,177,917,6568,106,105.15,107.02,106.1659,5619363,596584600,28548,0.3762,262,214,32,2225
22/03/16,-0.0008,53855,687,1418,45929,105.25,105.22,107.28,106.6387,5984861,638217900,22925,0.1501,2037,898,323,10284
23/03/16,0.0018,12979,491,452,10513,106.46,105.91,107.065,106.4154,5087005,541335900,20269,0.1342,580,236,52,4053
24/03/16,-0.006,11972,195,874,9621,105.59,104.89,106.24,105.5504,5073644,535525400,19221,0.0828,415,123,42,2847
25/03/16,-0.0004,9452,152,175,7927,105.59,104.89,106.24,105.5504,5073644,535525400,19221,0.1016,355,122,50,2231
28/03/16,0.0002,5456,73,63,4908,106,105.06,106.19,105.4004,3730142,393158300,12598,0.1231,108,40,13,1138
29/03/16,-0.0253,22963,248,3291,18669,105,105,107.78,107.1227,5803082,621641800,20880,-0.2774,546,243,334,4379
30/03/16,-0.0041,13958,602,807,11502,108.64,108.6,110.42,109.5288,7367097,806909300,33555,0.101,518,168,123,3698
31/03/16,0.0034,11860,623,301,9761,109.69,108.88,109.9,109.1738,5641186,615870000,18103,0.1149,434,152,43,3428
01/04/16,-0.0033,10530,373,573,8383,108.78,108.21,110,109.59,5735117,628511400,18850,0.0805,389,119,37,3350
04/04/16,0.0021,3743,158,133,3264,110.41,110.28,112.18,111.2296,6265050,696858700,27320,0.1578,122,51,9,1350
05/04/16,0.0022,7410,330,198,6304,109.65,109.42,110.73,109.9292,4345553,477703100,20390,0.1906,246,120,29,2278
06/04/16,0.001,6434,160,128,4655,110.22,109.2,110.98,110.36,4561153,503368800,18720,0.1647,249,116,33,2726
07/04/16,-0.0117,5980,302,450,4034,110,108.13,110.27,109.0492,5244719,571932500,24936,0.1207,270,103,32,2289
08/04/16,0.0202,6066,666,188,4197,108.94,108.17,109.77,108.8271,4722578,513944700,18718,-0.1616,236,76,99,2196
11/04/16,-0.0079,3953,88,348,3314,108.97,108.83,110.61,109.5327,4640204,508253900,19519,0.1636,91,41,14,1320
12/04/16,0.0054,4574,302,143,3735,109.45,108.66,110.5,109.9334,4317186,474602800,18931,0.1745,179,88,29,1798
13/04/16,0.0102,5289,478,335,4069,111,110.84,112.335,111.8432,6014250,672653100,26762,0.2755,159,103,48,2155
14/04/16,0.0026,6817,335,153,5614,111.64,111.35,112.39,111.9442,4315109,483051200,17285,0.2286,191,107,30,1918
15/04/16,-0.002,7314,192,277,6438,112.06,109.73,112.29,110.8613,9723386,1077948000,31798,0.1645,281,133,71,2759
18/04/16,-0.0032,3761,119,212,3215,108.9,106.94,108.95,107.8175,8712700,939381600,34211,0.1261,127,52,24,1670
19/04/16,-0.0034,8294,344,492,7078,107.81,106.25,107.92,107.0132,5731982,613397500,25542,0.0785,385,116,56,2991
20/04/16,0.02,10604,1302,328,8169,106.66,106.07,108.08,107.2746,5023516,538895400,23800,0.1298,365,150,63,2922
21/04/16,-0.007,6484,277,504,5358,106.9,105.525,106.93,106.0773,4828664,512211400,21422,0.1207,231,92,58,2035
22/04/16,-0.0365,8934,238,1463,6616,105.01,104.63,106.48,105.4656,7293212,769182600,24859,0.1042,277,105,49,2773
25/04/16,-0.0109,5118,141,497,4152,105,104.515,105.64,105.0472,4777317,501843800,20237,0.2301,125,67,28,1524
26/04/16,-0.1236,9419,398,2357,6164,104.01,104,105.3,102.5772,9937929,1019405000,43326,0.3129,244,176,64,2600
27/04/16,-0.2911,35333,2469,12621,19208,96,95.68,98.7,97.2276,21662215,2106165000,89674,0.5352,417,660,415,6402
28/04/16,-0.1049,21240,1357,4954,13719,97.55,94.25,97.87,95.9956,13309605,1277663000,70253,0.2756,499,402,354,4830
29/04/16,-0.0717,16697,783,3349,12030,94,92.52,94.72,93.5792,12800601,1197870000,51704,-0.1158,350,110,125,3273
02/05/16,-0.014,4472,309,470,3464,93.96,92.41,94.08,93.3153,7442430,694492900,36567,0.0997,92,33,9,948
03/05/16,-0.0371,9263,457,1332,6986,94.23,93.68,95.74,94.7453,9784871,927070500,43785,-0.1484,199,87,84,2103
04/05/16,-0.0294,12953,531,1816,10240,95.2,93.82,95.88,94.4694,8172097,772012900,33077,0.1361,330,146,103,2755
05/05/16,-0.0306,9364,209,1199,7355,94.01,92.69,94.07,93.1996,7242490,674997400,28742,0.185,274,138,80,2323
06/05/16,-0.003,11048,233,734,9651,93.37,91.85,93.42,92.6445,7168956,664164600,31771,0.1222,358,135,76,2552
09/05/16,-0.004,3259,106,205,2725,93,92.59,93.76,93.0054,6522892,606664300,25201,0.0919,106,35,24,1551
10/05/16,0.0082,6737,538,311,5473,93.35,92.12,93.57,93.0727,5586813,519979800,26777,0.1567,213,92,32,2276
11/05/16,0.0045,5657,411,370,4407,93.47,92.47,93.57,92.842,5292631,491378400,23124,0.1043,230,80,25,1938
12/05/16,0.0158,6265,662,418,4538,92.77,89.47,92.78,90.6628,12017685,1089557000,62011,0.0917,188,64,52,1989
13/05/16,0.1719,22844,5687,3678,12927,90.005,90,91.67,90.6575,7608696,689785000,33835,0.3131,334,259,158,3829
16/05/16,0.0543,6105,1043,283,4554,92.45,91.65,94.385,93.4653,10888875,1017732000,42239,0.3455,150,111,28,1533
17/05/16,0.0908,16538,3366,751,11310,94.67,93.01,94.7,93.7904,9527645,893601300,36497,0.3366,450,329,106,4009
18/05/16,0.003,9124,526,349,7780,94.18,93.9,95.21,94.5534,7959237,752573000,35654,0.4105,320,271,38,2770
19/05/16,0.0013,8438,399,259,7065,94.56,93.58,94.59,94.0635,4751470,446939800,24605,0.1275,389,152,24,2836
20/05/16,0.0034,8799,496,356,7459,94.7,94.6,95.43,94.9843,6985479,663511000,25411,0.1261,408,161,26,2153
23/05/16,-0.0027,3890,173,202,3236,95.87,95.67,97.18,96.5252,7492086,723175400,28733,0.2703,113,67,14,1353
24/05/16,0.0199,8022,1005,288,6230,97.22,96.85,98.085,97.6432,6477522,632486000,26585,0.2386,300,171,32,2571
25/05/16,-0.0015,8637,393,338,6949,98.67,98.11,99.735,99.2552,7088875,703607400,28282,0.0788,379,115,28,2531
26/05/16,0.0012,8313,427,287,7211,99.67,98.65,100.72,99.9278,7143890,713873000,26448,0.0883,392,125,32,2281
27/05/16,0.0025,7608,483,250,6228,99.44,99.25,100.46,100.0202,6731395,673275500,25687,0.1252,299,112,27,2018
30/05/16,0.0156,3701,399,132,3079,99.44,99.25,100.46,100.0202,6731395,673275500,25687,0.0618,138,38,19,927
31/05/16,0.0005,3378,102,56,3060,99.67,98.82,100.4,99.7953,11026673,1100410000,29095,0.0663,153,46,38,1383
01/06/16,0.0005,6976,235,212,6226,98.98,98.33,99.54,98.8759,5701969,563787300,24575,0.1138,313,114,53,1873
02/06/16,-0.0166,8440,425,978,6687,97.68,96.63,97.84,97.4507,6984961,680689400,31195,0.107,371,132,38,2387
03/06/16,-0.0263,11711,265,1665,9295,97.83,97.45,98.27,97.8998,5362670,525004100,23197,0.0738,401,118,92,2447
06/06/16,-0.0069,2407,40,185,2015,97.9,97.55,99.11,98.6586,4615184,455327500,20294,0.0663,113,29,3,902
07/06/16,0.003,5256,345,153,4537,99.3,98.96,99.87,99.2654,4761737,472675900,18915,0.1709,235,106,21,1571
08/06/16,-0.0027,6355,263,320,5107,99.06,98.69,99.55,98.9979,4034613,399418400,15685,0.0651,269,78,19,1903
09/06/16,-0.03,8604,184,1206,6650,98.5,98.47,99.99,99.5207,4589987,456798500,22477,0.0998,380,127,64,2135
10/06/16,0.0021,7710,397,288,6359,98.51,98.49,99.345,98.8559,6822294,674424000,27229,0.1086,310,114,67,1854
13/06/16,-0.0002,6638,49,110,6178,98.6,97.1,99.12,97.6201,7520570,734159000,37567,0.0522,325,79,18,1664
14/06/16,0.0002,35852,640,511,33037,97.32,96.75,98.47,97.4271,6050447,589477500,31870,0.0444,1654,373,66,5831
15/06/16,-0.0003,14024,276,293,12187,97.85,97.04,98.41,97.5865,6134599,598654200,26265,0.0579,547,144,38,2798
16/06/16,0.0008,9106,305,243,7728,96.45,96.07,97.75,97.024,5616667,544951200,29295,0.0894,380,125,30,2226
17/06/16,-0.0037,6408,205,389,5258,96.65,95.3,96.65,95.8277,21265264,2037801000,43003,0.0589,321,88,66,1879
20/06/16,-0.021,4653,61,553,3734,96.01,95.03,96.57,95.7483,6457888,618331500,28629,0.0675,138,38,30,1408
21/06/16,-0.0064,7737,204,583,6338,95,94.7,96.34,95.8837,7093450,680146100,31801,0.1092,343,125,74,2264
22/06/16,0.0003,8422,230,235,7366,96.27,95.36,96.89,95.97,5827685,559282700,27230,0.079,328,101,66,2244
23/06/16,-0.0005,4697,132,171,3994,96,95.26,96.1,95.8773,7348638,704567700,27892,0.0915,193,61,48,1686
24/06/16,-0.0166,4999,211,563,3728,92.88,92.65,94.65,93.4644,21348092,1995286000,61278,0.0445,233,53,30,1603
27/06/16,0.0002,2589,52,68,2218,93.01,91.5,93.05,92.0829,9433837,868694900,41727,0.0439,84,21,11,857
28/06/16,0.001,4332,162,171,3543,92.91,92.15,93.66,93.0847,8149071,758553800,33028,0.0466,196,47,38,1359
29/06/16,-0.0032,4221,155,254,3354,93.97,93.635,94.55,94.2858,8041622,758210700,32254,0.1417,238,99,72,1782
30/06/16,-0.0081,4951,146,404,3990,94.46,94.3,95.77,95.3703,8866836,845632600,30207,0.0514,263,63,45,1654
01/07/16,0.0009,10901,371,295,9650,95.5,95.35,96.46,95.9572,5671369,544208800,24022,0.0956,390,129,58,2111
04/07/16,-0.0014,2109,29,81,1851,95.5,95.35,96.46,95.9572,5671369,544208800,24022,0.1582,73,31,7,784
05/07/16,-0.0011,2381,27,86,1959,95.38,94.46,95.4,94.9122,6673345,633382000,21402,0.1624,88,43,26,1084
06/07/16,-0.0054,6466,205,470,5251,94.6,94.37,95.66,95.1966,5929195,564439200,28486,0.0941,282,101,60,2088
07/07/16,-0.0052,5171,248,373,4133,95.7,95.62,96.49,96.0214,5248742,503991700,23248,-0.0889,174,54,56,1844
08/07/16,0.0017,5786,262,203,4911,96.49,96.06,96.88,96.6389,6082255,587782200,23819,0.1045,242,83,25,1734
11/07/16,-0.0129,2298,71,228,1760,96.76,96.75,97.64,97.1416,5437088,528167300,20747,0.1748,81,38,16,995
12/07/16,-0.0091,3335,230,217,2244,97.17,97.12,97.7,97.3906,4928213,479961600,19914,0.2023,174,91,46,1869
13/07/16,-0.0127,3408,141,301,2450,97.41,96.845,97.65,97.0428,6745725,654623700,19833,-0.0962,170,51,55,1664
14/07/16,-0.0026,4488,194,232,3346,97.33,97.33,98.98,98.4282,7388912,727277600,33269,0.1574,212,101,35,1833
15/07/16,0.0159,5097,579,161,3864,99.06,98.5,99.3,98.9003,9204537,910331300,25753,0.173,172,79,26,1654
18/07/16,0.0256,3085,372,303,2118,98.7,98.61,100.13,99.7319,7442414,742246400,29766,0.0607,102,25,10,1136
19/07/16,0.0047,6159,440,182,4997,99.5,99.34,100,99.8003,4965926,495601000,18669,0.1216,235,90,17,1772
20/07/16,0.0006,5632,190,134,4775,100,99.735,100.46,99.9848,5386504,538568400,20379,0.2078,185,97,30,1639
21/07/16,-0.0057,5865,371,377,4469,100,99.14,101,99.8369,5641880,563267800,23011,0.2681,210,125,41,1975
22/07/16,-0.1551,6249,386,1556,3705,99.26,98.33,99.3,98.7147,6721151,663476000,22393,0.1499,208,92,54,2124
25/07/16,0.0091,3741,308,209,2838,98.2,96.92,98.83,97.6255,7623314,744229900,32546,0.2163,113,59,14,1377
26/07/16,-0.0176,8482,575,944,6051,96.83,96.42,97.96,98.4501,9313838,916948600,39860,0.1543,263,125,100,2346
27/07/16,-0.1542,27091,3793,5913,15074,104.25,102.75,104.34,103.5538,19536795,2023109000,78720,0.7197,446,746,180,5131
28/07/16,0.0916,14479,2828,1057,8466,102.83,102.82,104.44,103.9224,7191522,747360400,29819,0.6653,339,488,77,4259
29/07/16,0.005,8809,591,451,6703,104.19,103.68,104.54,104.1612,6491961,676210300,22480,0.1456,400,170,64,2575
01/08/16,0.048,4712,862,81,3347,104.44,104.43,106.15,105.4773,7206154,760085400,30904,0.1134,112,44,13,1104
02/08/16,-0.0078,10118,333,859,8165,105.6,104,106.06,104.7633,6762009,708410400,33629,0.0862,288,95,92,2344
03/08/16,-0.0024,4746,177,254,3809,104.81,104.8,105.84,105.5768,6026522,636260700,24434,0.1497,199,91,62,2131
04/08/16,0.0052,5329,381,86,4304,105.55,105.28,106,105.7374,4661924,492939600,21694,0.1688,236,107,20,1814
05/08/16,-0.0079,11168,539,930,9146,106.21,106.19,107.65,107.274,7895562,846988500,25431,0.067,335,94,38,2217
08/08/16,0.006,3080,224,82,2519,107.52,107.16,108.37,108.0179,6333143,684092500,22443,0.1817,121,57,13,1190
09/08/16,-0.0046,5558,221,345,4510,108.23,108.01,108.93,108.5578,4906675,532658000,19974,0.2381,237,139,67,2174
10/08/16,0.0009,5852,242,148,5084,108.71,107.77,108.89,108.1625,4553669,492536400,19071,0.0874,283,94,39,1910
11/08/16,0.0071,6090,560,165,5035,108.51,107.93,108.93,108.2423,6010306,650569500,19803,0.1027,321,109,55,1786
12/08/16,0.0026,4185,252,122,3412,107.78,107.78,108.435,108.0989,4232686,457548800,16610,0.0382,598,124,70,2106
15/08/16,0.0001,4370,59,29,4058,108.14,108.1,109.54,109.206,5278487,576442300,21211,0.1101,128,47,20,1093
16/08/16,0.0127,9677,929,330,7507,109.67,109.21,110.23,109.6729,6884612,755055600,28606,0.2089,314,161,76,2793
17/08/16,0.0043,9120,624,240,7555,109.1,108.34,109.37,108.9743,4659389,507753700,23321,0.1548,386,175,47,2513
18/08/16,-0.0178,7758,219,873,6163,109.22,109.03,109.59,109.2464,4126358,450789600,18358,0.1161,264,101,57,1952
19/08/16,-0.0047,5296,145,339,4450,108.78,108.37,109.68,109.1087,6534587,712980300,23090,0.1435,193,87,32,1838
22/08/16,0.0083,4092,387,59,3340,109,107.85,109.035,108.5066,5393373,585216600,24246,0.1205,120,46,28,1237
23/08/16,0.0042,6990,467,174,5925,108.57,108.53,109.32,108.9356,4325107,471158100,18113,0.1389,310,117,29,2055
